high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,realbody,trend1,trend2,MorningStar,EveningStar
3404.41,3358.51,3393.07,27680.5,93603841.83,3396.93,direct,,3.8599999999996726,1.0,1.0,0.0,0.0
3418.41,3382.47,3396.93,19352.69,65732668.99,3400.84,direct,,3.9100000000003092,1.0,1.0,1.0,0.0
3433.81,3396.25,3400.84,13734.24,46930159.73,3422.66,direct,,21.81999999999971,1.0,1.0,0.0,0.0
3458.46,3416.63,3422.66,17727.51,60926517.23,3455.94,direct,,33.2800000000002,1.0,1.0,0.0,0.0
3460.54,3435.21,3455.94,16441.65,56673480.02,3447.44,direct,,-8.5,1.0,1.0,0.0,0.0
3457.87,3419.52,3447.44,11960.32,41115320.56,3424.65,direct,,-22.789999999999964,1.0,1.0,0.0,0.0
3431.89,3413.01,3424.65,10023.66,34323550.83,3427.33,direct,,2.6799999999998363,1.0,1.0,0.0,0.0
3435.28,3415.51,3427.33,7540.49,25845618.74,3428.87,direct,,1.5399999999999636,1.0,1.0,0.0,0.0
3429.58,3405.25,3428.87,7472.39,25529517.71,3406.48,direct,,-22.389999999999873,-1.0,-1.0,0.0,1.0
3415.21,3363.89,3406.48,23282.72,78749419.16,3365.4,direct,,-41.07999999999993,-1.0,-1.0,0.0,0.0
3393.21,3364.84,3365.4,14406.82,48664743.99,3390.3,direct,,24.90000000000009,-1.0,-1.0,0.0,0.0
3390.58,3356.89,3390.3,9774.3,32983201.23,3359.3,direct,,-31.0,-1.0,-1.0,0.0,0.0
3362.09,3231.05,3359.3,66454.35,217777688.93,3236.9,direct,,-122.40000000000009,-1.0,-1.0,0.0,0.0
3248.44,3147.27,3236.9,83964.01,268192137.18,3217.62,direct,,-19.2800000000002,-1.0,-1.0,0.0,0.0
3247.56,3211.4,3217.62,22624.46,73079167.66,3234.93,direct,,17.309999999999945,-1.0,-1.0,0.0,0.0
3234.93,3151.4,3234.93,39541.1,125537170.51,3168.54,direct,,-66.38999999999987,-1.0,-1.0,0.0,0.0
3202.94,3114.49,3168.54,40925.15,129153537.9,3200.99,direct,,32.44999999999982,-1.0,-1.0,0.0,0.0
3278.77,3188.2,3200.99,30719.33,99275841.07,3230.21,direct,,29.220000000000255,-1.0,-1.0,1.0,0.0
3274.22,3228.31,3230.21,11214.67,36493991.05,3249.21,direct,,19.0,1.0,-1.0,0.0,0.0
3264.9,3217.52,3249.21,10550.8,34226205.9,3217.52,direct,,-31.690000000000055,1.0,1.0,0.0,0.0
3235.03,3214.77,3217.52,8719.71,28101921.11,3224.41,direct,,6.889999999999873,1.0,1.0,0.0,0.0
3264.17,3224.26,3224.41,10112.83,32846311.5,3240.13,direct,,15.720000000000255,1.0,1.0,0.0,0.0
3265.79,3123.8,3240.13,40038.23,127733457.55,3164.75,direct,,-75.38000000000011,-1.0,1.0,0.0,1.0
3224.48,3157.6,3164.75,26838.43,85842438.37,3206.71,direct,,41.960000000000036,-1.0,-1.0,0.0,0.0
3208.45,3081.33,3206.71,61610.45,193194400.64,3130.98,direct,,-75.73000000000002,-1.0,-1.0,0.0,0.0
3221.04,3092.09,3130.98,48585.26,153409233.28,3220.2,direct,,89.2199999999998,-1.0,-1.0,0.0,0.0
3221.18,3173.82,3220.2,19404.52,61952251.1,3203.28,direct,,-16.919999999999618,-1.0,-1.0,0.0,0.0
3208.64,3158.17,3203.28,18405.36,58596549.05,3171.65,direct,,-31.63000000000011,-1.0,-1.0,0.0,0.0
3204.73,3144.28,3171.65,20263.14,64339516.05,3195.62,direct,,23.9699999999998,1.0,-1.0,0.0,0.0
3224.13,3183.5,3195.62,16330.76,52345242.58,3215.2,direct,,19.579999999999927,1.0,1.0,1.0,0.0
3223.78,3206.1,3215.2,10640.86,34226278.42,3216.37,direct,,1.1700000000000728,1.0,1.0,0.0,0.0
3216.81,3165.94,3216.37,12214.04,39027659.07,3181.55,direct,,-34.81999999999971,-1.0,1.0,0.0,1.0
3198.98,3172.13,3181.55,11848.22,37731704.94,3196.47,direct,,14.919999999999618,1.0,-1.0,0.0,0.0
3238.11,3188.68,3196.47,17918.6,57598000.83,3234.07,direct,,37.600000000000364,1.0,1.0,0.0,0.0
3245.07,3215.69,3234.07,11540.88,37297669.31,3218.48,direct,,-15.590000000000146,1.0,1.0,0.0,0.0
3221.37,3190.35,3218.48,9430.88,30236289.89,3209.96,direct,,-8.519999999999982,1.0,1.0,0.0,0.0
3213.22,3182.2,3209.96,8684.16,27770761.95,3202.16,direct,,-7.800000000000182,1.0,1.0,0.0,0.0
3226.87,3202.16,3202.16,6405.69,20588684.12,3219.49,direct,,17.329999999999927,1.0,1.0,0.0,0.0
3220.14,3204.47,3219.49,4828.87,15516136.68,3215.6,direct,,-3.8899999999998727,1.0,1.0,0.0,0.0
3222.0,3193.46,3215.6,6593.22,21133845.27,3219.29,direct,,3.6900000000000546,-1.0,1.0,0.0,0.0
3228.41,3208.45,3219.29,4118.75,13256978.26,3216.46,direct,,-2.8299999999999272,1.0,-1.0,0.0,0.0
3236.52,3209.7,3216.46,6939.52,22362296.14,3215.05,direct,,-1.4099999999998545,1.0,1.0,0.0,0.0
3240.95,3215.05,3215.05,4518.2,14585110.0,3240.72,direct,,25.669999999999618,1.0,1.0,0.0,0.0
3247.14,3210.89,3240.72,7592.07,24528186.24,3221.66,direct,,-19.059999999999945,1.0,1.0,0.0,0.0
3223.88,3208.99,3221.66,4684.96,15067735.82,3220.56,direct,,-1.099999999999909,1.0,1.0,0.0,0.0
3228.91,3193.9,3220.56,5992.0,19232382.86,3202.47,direct,,-18.090000000000146,-1.0,-1.0,0.0,0.0
3208.32,3177.99,3202.47,6931.52,22162263.32,3200.8,direct,,-1.669999999999618,-1.0,-1.0,0.0,0.0
3205.26,3176.18,3200.8,8804.01,28090288.66,3176.89,direct,,-23.91000000000031,-1.0,-1.0,0.0,0.0
3183.93,3147.92,3176.89,16737.48,52907219.5,3160.88,direct,,-16.009999999999764,-1.0,-1.0,0.0,0.0
3179.43,3123.21,3160.88,17151.99,53979594.4,3128.68,direct,,-32.20000000000027,-1.0,-1.0,0.0,0.0
3136.08,3037.19,3128.68,40932.36,126307521.52,3039.27,direct,,-89.40999999999985,-1.0,-1.0,0.0,0.0
3079.5,3001.55,3039.27,57485.08,174650957.76,3008.09,direct,,-31.179999999999836,-1.0,-1.0,0.0,0.0
3053.86,3000.44,3008.09,44886.44,135559610.67,3028.35,direct,,20.259999999999764,-1.0,-1.0,0.0,0.0
3051.47,3003.75,3028.35,23296.96,70553710.72,3030.4,direct,,2.050000000000182,-1.0,-1.0,1.0,0.0
3103.28,3026.39,3030.4,34645.1,106105997.88,3079.54,direct,,49.13999999999987,-1.0,-1.0,0.0,0.0
3133.15,3076.51,3079.54,15260.01,47496074.18,3119.06,direct,,39.51999999999998,1.0,-1.0,0.0,0.0
3119.69,3078.61,3119.06,12680.0,39286255.21,3080.81,direct,,-38.25,1.0,1.0,0.0,0.0
3121.61,3058.72,3080.81,11269.08,34780643.73,3118.96,direct,,38.15000000000009,1.0,1.0,0.0,0.0
3134.27,3093.07,3118.96,10879.8,33853600.51,3117.06,direct,,-1.900000000000091,1.0,1.0,0.0,0.0
3146.37,3112.18,3117.06,11013.35,34459495.14,3138.82,direct,,21.76000000000022,1.0,1.0,0.0,0.0
3145.61,3119.58,3138.82,8356.83,26179061.49,3121.86,direct,,-16.960000000000036,1.0,1.0,0.0,0.0
3142.85,3117.55,3121.86,6479.93,20287373.82,3140.89,direct,,19.029999999999745,1.0,1.0,0.0,0.0
3146.95,3120.66,3140.89,10426.15,32675332.44,3123.2,direct,,-17.690000000000055,1.0,1.0,0.0,0.0
3141.55,3120.17,3123.2,6007.05,18824352.61,3138.43,direct,,15.230000000000018,1.0,1.0,0.0,0.0
3140.47,3123.68,3138.43,4243.72,13293675.07,3129.88,direct,,-8.549999999999727,1.0,1.0,0.0,0.0
3139.61,3105.27,3129.88,8337.24,26014732.13,3108.73,direct,,-21.15000000000009,-1.0,-1.0,0.0,0.0
3116.17,3094.14,3108.73,9275.73,28790470.38,3096.78,direct,,-11.949999999999818,-1.0,-1.0,0.0,0.0
3109.97,3084.82,3096.78,9615.97,29762571.8,3106.16,direct,,9.379999999999654,-1.0,-1.0,0.0,0.0
3132.82,3106.08,3106.16,5556.53,17352797.5,3129.12,direct,,22.960000000000036,-1.0,-1.0,1.0,0.0
3134.16,3105.08,3129.12,4987.72,15537932.28,3110.5,direct,,-18.61999999999989,-1.0,-1.0,0.0,0.0
3128.58,3086.7,3110.5,7072.82,21962318.99,3087.08,direct,,-23.420000000000073,-1.0,-1.0,0.0,0.0
3114.21,3086.62,3087.08,7053.34,21869669.62,3098.64,direct,,11.559999999999945,-1.0,-1.0,0.0,0.0
3105.7,3074.38,3098.64,13177.08,40715527.43,3098.57,direct,,-0.06999999999970896,-1.0,-1.0,0.0,0.0
3161.26,3093.58,3098.57,12911.77,40345785.53,3160.35,direct,,61.779999999999745,1.0,1.0,0.0,0.0
3176.54,3143.7,3160.35,23382.46,73883408.12,3166.02,direct,,5.670000000000073,1.0,1.0,1.0,0.0
3179.12,3165.76,3166.02,11071.22,35121634.96,3170.12,direct,,4.099999999999909,1.0,1.0,0.0,0.0
3209.55,3165.01,3170.12,18556.72,59295162.86,3204.09,direct,,33.970000000000255,1.0,1.0,0.0,0.0
3211.44,3194.08,3204.09,10046.93,32184046.92,3197.15,direct,,-6.940000000000055,1.0,1.0,0.0,0.0
3204.46,3184.86,3197.15,7166.61,22910313.57,3189.84,direct,,-7.309999999999945,1.0,1.0,0.0,0.0
3199.77,3174.11,3189.84,6213.55,19809123.12,3179.19,direct,,-10.650000000000091,1.0,1.0,0.0,0.0
3185.18,3144.67,3179.19,13983.35,44180567.11,3150.83,direct,,-28.360000000000127,-1.0,1.0,0.0,0.0
3170.92,3136.86,3150.83,12686.01,39996662.36,3138.31,direct,,-12.519999999999982,-1.0,-1.0,0.0,0.0
3153.15,3129.32,3138.31,8035.54,25253419.16,3151.96,direct,,13.650000000000091,-1.0,-1.0,0.0,0.0
3160.34,3143.87,3151.96,6691.73,21102573.19,3155.31,direct,,3.349999999999909,-1.0,-1.0,1.0,0.0
3158.26,3149.36,3155.31,5632.15,17759734.9,3156.23,direct,,0.9200000000000728,-1.0,-1.0,0.0,0.0
3180.23,3152.95,3156.23,10691.3,33911925.6,3176.31,direct,,20.079999999999927,1.0,-1.0,0.0,0.0
3180.13,3168.23,3176.31,6601.89,20959121.3,3175.22,direct,,-1.0900000000001455,1.0,1.0,0.0,0.0
3175.22,3156.03,3175.22,6306.34,19945465.58,3161.61,direct,,-13.609999999999673,1.0,1.0,0.0,0.0
3174.39,3156.48,3161.61,5217.28,16512892.56,3163.24,direct,,1.6299999999996544,1.0,1.0,0.0,0.0
3169.54,3139.26,3163.24,6728.43,21198321.55,3145.21,direct,,-18.029999999999745,-1.0,1.0,0.0,0.0
3159.29,3141.32,3145.21,4774.13,15040508.44,3146.98,direct,,1.7699999999999818,-1.0,-1.0,0.0,0.0
3167.19,3139.04,3146.98,5747.08,18118386.75,3139.49,direct,,-7.4900000000002365,-1.0,-1.0,0.0,0.0
3140.37,3095.87,3139.49,17947.29,55814853.86,3104.4,direct,,-35.08999999999969,-1.0,-1.0,0.0,0.0
3110.3,3032.04,3104.4,22237.16,68319034.87,3033.23,direct,,-71.17000000000007,-1.0,-1.0,0.0,0.0
3047.44,3012.69,3033.23,20677.58,62631800.31,3021.47,direct,,-11.760000000000218,-1.0,-1.0,0.0,0.0
3038.79,2929.63,3021.47,107132.94,319338225.32,3019.8,direct,,-1.669999999999618,-1.0,-1.0,0.0,0.0
3033.46,2982.78,3019.8,40436.51,121669223.38,3007.26,direct,,-12.539999999999964,-1.0,-1.0,0.0,0.0
3093.02,2998.13,3007.26,44231.21,135377327.46,3076.17,direct,,68.90999999999985,-1.0,-1.0,0.0,0.0
3083.55,2973.51,3076.17,55670.22,168031161.97,3013.52,direct,,-62.65000000000009,-1.0,-1.0,0.0,0.0
3058.86,3004.74,3013.52,22350.96,67727849.5,3044.37,direct,,30.84999999999991,1.0,-1.0,0.0,0.0
3055.65,3021.31,3044.37,13733.29,41766446.03,3029.2,direct,,-15.170000000000073,1.0,1.0,0.0,0.0
3088.02,3021.33,3029.2,16947.92,51622513.85,3081.15,direct,,51.95000000000027,1.0,1.0,0.0,0.0
3096.14,3070.42,3081.15,12218.89,37659053.24,3074.9,direct,,-6.25,1.0,1.0,0.0,0.0
3084.86,3058.21,3074.9,5273.01,16200371.63,3063.23,direct,,-11.670000000000073,1.0,1.0,0.0,0.0
3087.83,3055.67,3063.23,6096.44,18747387.4,3083.68,direct,,20.449999999999818,1.0,1.0,0.0,0.0
3087.58,3055.59,3083.68,6921.88,21244614.28,3055.93,direct,,-27.75,1.0,1.0,0.0,0.0
3091.09,3053.43,3055.93,8293.84,25503626.22,3091.08,direct,,35.15000000000009,1.0,1.0,0.0,0.0
3129.19,3087.62,3091.08,12734.4,39630193.08,3116.53,direct,,25.450000000000273,1.0,1.0,0.0,0.0
3123.79,3108.48,3116.53,5957.69,18561404.22,3120.52,direct,,3.9899999999997817,1.0,1.0,0.0,0.0
3125.43,3107.86,3120.52,5901.85,18389675.12,3119.17,direct,,-1.349999999999909,1.0,1.0,0.0,0.0
3120.35,3101.98,3119.17,4468.14,13893913.47,3111.73,direct,,-7.440000000000055,1.0,1.0,0.0,0.0
3122.82,3098.7,3111.73,5122.12,15932150.17,3107.77,direct,,-3.9600000000000364,1.0,1.0,0.0,0.0
3135.22,3107.77,3107.77,5231.47,16306264.34,3128.68,direct,,20.909999999999854,1.0,1.0,0.0,0.0
3145.01,3105.39,3128.68,19249.13,60235388.87,3107.39,direct,,-21.289999999999964,-1.0,1.0,0.0,0.0
3133.46,3098.18,3107.39,6671.17,20755074.95,3123.28,direct,,15.890000000000327,1.0,1.0,0.0,0.0
3132.34,3090.0,3123.28,6668.6,20732865.16,3093.45,direct,,-29.830000000000382,-1.0,-1.0,0.0,0.0
3120.11,3093.0,3093.45,6791.17,21099484.8,3113.03,direct,,19.580000000000382,-1.0,-1.0,0.0,0.0
3135.95,3105.38,3113.03,6388.7,19965270.47,3122.48,direct,,9.449999999999818,-1.0,1.0,0.0,0.0
3131.49,3108.46,3122.48,8143.24,25400201.36,3113.86,direct,,-8.61999999999989,-1.0,-1.0,0.0,0.0
3122.81,3076.37,3113.86,22478.53,69708804.49,3115.22,direct,,1.3599999999996726,1.0,-1.0,0.0,0.0
3156.38,3112.06,3115.22,21691.79,68025305.43,3133.77,direct,,18.550000000000182,1.0,1.0,1.0,0.0
3236.98,3130.86,3133.77,40213.88,128740761.03,3219.53,direct,,85.76000000000022,1.0,1.0,0.0,0.0
3265.05,3204.18,3219.53,37972.43,122826904.11,3233.16,direct,,13.629999999999654,1.0,1.0,0.0,0.0
3251.73,3222.48,3233.16,14782.39,47901535.05,3233.71,direct,,0.5500000000001819,1.0,1.0,0.0,0.0
3246.42,3218.61,3233.71,12561.01,40601339.49,3239.16,direct,,5.449999999999818,1.0,1.0,0.0,0.0
3249.84,3234.75,3239.16,10251.19,33234925.97,3240.56,direct,,1.400000000000091,1.0,1.0,0.0,0.0
3243.61,3227.91,3240.56,6859.25,22186359.96,3232.31,direct,,-8.25,1.0,1.0,0.0,1.0
3237.77,3225.56,3232.31,4811.45,15553957.66,3233.61,direct,,1.300000000000182,1.0,1.0,0.0,0.0
3249.06,3230.23,3233.61,7262.88,23544284.36,3240.32,direct,,6.710000000000036,1.0,1.0,0.0,0.0
3261.13,3225.86,3240.32,10307.5,33445035.41,3234.21,direct,,-6.110000000000127,-1.0,1.0,0.0,0.0
3241.25,3224.62,3234.21,7641.93,24709421.65,3232.4,direct,,-1.8099999999999454,-1.0,-1.0,0.0,0.0
3238.01,3220.18,3232.4,8113.98,26200741.26,3228.47,direct,,-3.930000000000291,-1.0,-1.0,0.0,0.0
3240.73,3226.01,3228.47,4089.16,13225360.44,3235.59,direct,,7.120000000000346,-1.0,-1.0,0.0,0.0
3244.36,3221.53,3235.59,4963.12,16036716.39,3228.33,direct,,-7.260000000000218,-1.0,-1.0,0.0,0.0
3233.68,3223.12,3228.33,4356.15,14069704.66,3229.86,direct,,1.5300000000002,-1.0,-1.0,0.0,0.0
3261.46,3227.16,3229.86,7957.59,25802666.18,3236.16,direct,,6.299999999999727,1.0,-1.0,1.0,0.0
3239.54,3207.8,3236.16,8137.3,26183286.02,3217.78,direct,,-18.379999999999654,-1.0,-1.0,0.0,0.0
3240.42,3216.02,3217.78,4838.19,15624538.41,3232.77,direct,,14.989999999999782,-1.0,-1.0,0.0,0.0
3275.93,3230.19,3232.77,14601.13,47573847.46,3262.48,direct,,29.710000000000036,1.0,1.0,0.0,0.0
3271.71,3246.61,3262.48,8667.69,28248175.53,3249.5,direct,,-12.980000000000018,1.0,1.0,0.0,0.0
3294.66,3241.61,3249.5,22027.16,72122580.43,3273.51,direct,,24.01000000000022,1.0,1.0,0.0,0.0
3326.06,3270.5,3273.51,17584.56,58061764.35,3317.46,direct,,43.94999999999982,1.0,1.0,0.0,0.0
3378.76,3302.17,3317.46,35156.51,117551393.73,3372.52,direct,,55.059999999999945,1.0,1.0,0.0,0.0
3384.14,3351.96,3372.52,23162.79,77995177.71,3377.18,direct,,4.6599999999998545,1.0,1.0,0.0,0.0
3389.55,3352.44,3377.18,19960.6,67296563.36,3362.72,direct,,-14.460000000000036,1.0,1.0,0.0,0.0
3373.45,3338.18,3362.72,18650.41,62664329.3,3371.5,direct,,8.7800000000002,1.0,1.0,0.0,0.0
3388.04,3361.11,3371.5,9338.24,31523760.09,3382.71,direct,,11.210000000000036,1.0,1.0,0.0,0.0
3393.72,3368.32,3382.71,12018.24,40593201.41,3373.28,direct,,-9.429999999999836,1.0,1.0,0.0,0.0
3384.81,3363.65,3373.28,9366.13,31609557.36,3383.13,direct,,9.849999999999909,1.0,1.0,0.0,0.0
3394.12,3367.93,3383.13,10251.48,34655553.37,3383.35,direct,,0.2199999999997999,1.0,1.0,0.0,0.0
3415.58,3368.58,3383.35,15865.73,53738771.48,3369.38,direct,,-13.9699999999998,1.0,1.0,0.0,1.0
3380.68,3362.87,3369.38,8580.06,28926152.56,3363.24,direct,,-6.140000000000327,-1.0,1.0,0.0,0.0
3380.27,3356.05,3363.24,8544.17,28778421.7,3373.03,direct,,9.790000000000418,-1.0,-1.0,0.0,0.0
3385.03,3350.94,3373.03,10413.41,35090081.26,3355.23,direct,,-17.800000000000182,-1.0,-1.0,0.0,0.0
3363.02,3332.18,3355.23,8616.23,28831336.59,3334.6,direct,,-20.63000000000011,-1.0,-1.0,0.0,0.0
3347.94,3332.97,3334.6,6459.04,21567731.71,3336.53,direct,,1.930000000000291,-1.0,-1.0,0.0,0.0
3341.67,3316.7,3336.53,7023.85,23380674.34,3339.75,direct,,3.2199999999998,-1.0,-1.0,1.0,0.0
3354.22,3337.13,3339.75,7578.24,25353030.54,3338.77,direct,,-0.9800000000000182,-1.0,-1.0,0.0,0.0
3344.57,3326.2,3338.77,8124.01,27102955.44,3339.54,direct,,0.7699999999999818,-1.0,-1.0,0.0,0.0
3346.2,3336.95,3339.54,3621.81,12103079.23,3343.36,direct,,3.8200000000001637,-1.0,-1.0,1.0,0.0
3349.63,3334.71,3343.36,3736.88,12487110.63,3342.72,direct,,-0.6400000000003274,1.0,-1.0,0.0,0.0
3359.15,3338.94,3342.72,4789.18,16049852.02,3359.04,direct,,16.320000000000164,1.0,1.0,0.0,0.0
3376.78,3349.74,3359.04,7408.85,24916065.63,3361.6,direct,,2.5599999999999454,1.0,1.0,1.0,0.0
3380.08,3357.63,3361.6,6290.03,21193891.06,3358.2,direct,,-3.400000000000091,1.0,1.0,0.0,0.0
3361.04,3331.79,3358.2,5351.15,17891372.42,3336.96,direct,,-21.23999999999978,1.0,1.0,0.0,0.0
3369.52,3335.05,3336.96,7020.47,23549719.49,3369.19,direct,,32.23000000000002,1.0,1.0,0.0,0.0
3379.57,3353.95,3369.19,6628.16,22327654.11,3374.98,direct,,5.789999999999964,1.0,1.0,0.0,0.0
3412.61,3366.84,3374.98,20257.7,68597765.75,3387.76,direct,,12.7800000000002,1.0,1.0,0.0,0.0
3391.97,3274.0,3387.76,41590.23,137821518.61,3303.02,direct,,-84.74000000000024,-1.0,-1.0,0.0,1.0
3319.09,3289.02,3303.02,12629.71,41746461.88,3302.28,direct,,-0.7399999999997817,-1.0,-1.0,0.0,0.0
3304.56,3250.36,3302.28,23926.53,78350134.15,3283.12,direct,,-19.16000000000031,-1.0,-1.0,0.0,0.0
3297.15,3266.58,3283.12,8702.56,28579941.58,3271.76,direct,,-11.359999999999673,-1.0,-1.0,0.0,0.0
3292.41,3244.11,3271.76,12799.33,41790460.43,3272.14,direct,,0.3799999999996544,-1.0,-1.0,0.0,0.0
3272.19,3234.68,3272.14,17367.88,56466769.51,3271.76,direct,,-0.3799999999996544,-1.0,-1.0,0.0,0.0
3277.2,3266.62,3271.76,8223.85,26913883.23,3270.93,direct,,-0.830000000000382,-1.0,-1.0,0.0,0.0
3277.16,3246.72,3270.93,8682.2,28266900.44,3247.99,direct,,-22.940000000000055,-1.0,-1.0,0.0,0.0
3264.87,3235.72,3247.99,6701.96,21799434.15,3242.26,direct,,-5.729999999999563,-1.0,-1.0,0.0,0.0
3270.45,3222.9,3242.26,12346.97,40086260.99,3268.99,direct,,26.729999999999563,-1.0,-1.0,0.0,0.0
3270.47,3254.12,3268.99,6522.43,21281497.42,3260.17,direct,,-8.819999999999709,-1.0,-1.0,0.0,0.0
3276.9,3248.76,3260.17,6764.95,22100579.29,3274.98,direct,,14.809999999999945,1.0,-1.0,0.0,0.0
3276.39,3263.52,3274.98,5575.08,18211763.22,3269.46,direct,,-5.519999999999982,1.0,1.0,0.0,0.0
3284.87,3269.03,3269.46,5218.54,17101671.84,3274.19,direct,,4.730000000000018,1.0,1.0,0.0,0.0
3307.5,3272.43,3274.19,8237.33,27068000.37,3306.43,direct,,32.23999999999978,1.0,1.0,0.0,0.0
3313.28,3293.7,3306.43,6930.31,22894068.01,3293.7,direct,,-12.730000000000018,1.0,1.0,0.0,0.0
3295.68,3265.19,3293.7,10501.01,34497907.18,3268.16,direct,,-25.539999999999964,1.0,1.0,0.0,0.0
3270.13,3241.66,3268.16,7265.97,23642499.26,3257.74,direct,,-10.420000000000073,-1.0,1.0,0.0,0.0
3275.48,3253.45,3257.74,18449.08,60266770.37,3264.07,direct,,6.330000000000382,-1.0,-1.0,0.0,0.0
3269.38,3219.39,3264.07,10027.65,32524904.49,3226.56,direct,,-37.51000000000022,-1.0,-1.0,0.0,0.0
3226.89,3197.59,3226.56,14952.19,47965785.95,3203.26,direct,,-23.299999999999727,-1.0,-1.0,0.0,0.0
3231.15,3190.86,3203.26,10906.54,35059200.13,3212.96,direct,,9.699999999999818,-1.0,-1.0,0.0,0.0
3231.46,3205.36,3212.96,7649.15,24631406.62,3210.93,direct,,-2.0300000000002,-1.0,-1.0,0.0,0.0
3285.19,3205.8,3210.93,14491.94,47005515.4,3278.8,direct,,67.87000000000035,-1.0,-1.0,0.0,0.0
3299.05,3261.71,3278.8,13934.37,45723228.92,3279.18,direct,,0.3799999999996544,1.0,1.0,1.0,0.0
3297.27,3260.02,3279.18,11871.72,38916373.88,3296.04,direct,,16.860000000000127,1.0,1.0,0.0,0.0
3308.42,3276.85,3296.04,9068.2,29833081.29,3280.11,direct,,-15.929999999999836,1.0,1.0,0.0,0.0
3295.55,3273.02,3280.11,11032.18,36212824.52,3293.91,direct,,13.799999999999727,1.0,1.0,0.0,0.0
3326.96,3293.69,3293.91,11953.33,39562651.08,3310.71,direct,,16.800000000000182,1.0,1.0,0.0,0.0
3318.53,3300.37,3310.71,7404.06,24486751.67,3305.06,direct,,-5.650000000000091,1.0,1.0,0.0,0.0
3344.43,3304.53,3305.06,8672.12,28788265.94,3332.98,direct,,27.920000000000073,1.0,1.0,0.0,0.0
3334.01,3316.25,3332.98,5114.68,17010909.14,3316.35,direct,,-16.63000000000011,1.0,1.0,0.0,0.0
3320.07,3294.77,3316.35,6802.88,22508140.77,3309.66,direct,,-6.690000000000055,1.0,1.0,0.0,0.0
3327.79,3304.55,3309.66,5990.49,19854216.41,3316.61,direct,,6.950000000000273,1.0,1.0,0.0,0.0
3319.03,3298.1,3316.61,4072.64,13476580.25,3305.13,direct,,-11.480000000000018,-1.0,1.0,0.0,0.0
3317.41,3300.3,3305.13,3423.83,11336923.12,3317.41,direct,,12.279999999999745,-1.0,-1.0,0.0,0.0
3323.02,3305.84,3317.41,3340.5,11079868.94,3308.57,direct,,-8.83999999999969,-1.0,-1.0,0.0,0.0
3310.11,3296.05,3308.57,4662.69,15408312.46,3306.72,direct,,-1.8500000000003638,-1.0,-1.0,0.0,0.0
3318.01,3301.16,3306.72,2807.18,9291917.99,3310.43,direct,,3.7100000000000364,-1.0,-1.0,0.0,0.0
3322.08,3305.54,3310.43,3389.09,11231703.83,3320.05,direct,,9.620000000000346,1.0,1.0,1.0,0.0
3320.96,3307.63,3320.05,2065.81,6845364.03,3315.83,direct,,-4.220000000000255,1.0,1.0,0.0,0.0
3326.43,3313.04,3315.83,3022.81,10033880.22,3315.1,direct,,-0.7300000000000182,1.0,1.0,0.0,0.0
3334.05,3313.19,3315.1,2662.23,8840877.77,3332.18,direct,,17.079999999999927,1.0,1.0,0.0,0.0
3339.82,3325.44,3332.18,2519.88,8396744.15,3325.92,direct,,-6.2599999999997635,1.0,1.0,0.0,0.0
3326.41,3315.49,3325.92,3121.11,10365981.46,3320.06,direct,,-5.860000000000127,1.0,1.0,0.0,0.0
3321.44,3262.31,3320.06,10948.34,35947304.94,3284.47,direct,,-35.590000000000146,-1.0,-1.0,0.0,0.0
3310.94,3277.16,3284.47,8394.54,27685253.53,3304.58,direct,,20.110000000000127,-1.0,-1.0,0.0,0.0
3358.99,3295.78,3304.58,14805.36,49297461.15,3341.21,direct,,36.63000000000011,-1.0,-1.0,0.0,0.0
3369.87,3335.14,3341.21,8713.63,29231574.79,3364.61,direct,,23.40000000000009,1.0,1.0,0.0,0.0
3372.84,3355.76,3364.61,6337.07,21316638.39,3361.58,direct,,-3.0300000000002,1.0,1.0,0.0,0.0
3363.49,3349.79,3361.58,6339.64,21282075.3,3352.48,direct,,-9.099999999999909,1.0,1.0,0.0,0.0
3352.48,3343.2,3352.48,5258.06,17601619.95,3345.39,direct,,-7.0900000000001455,1.0,1.0,0.0,0.0
3351.65,3342.27,3345.39,4349.14,14555208.47,3351.27,direct,,5.880000000000109,1.0,1.0,0.0,0.0
3371.72,3351.27,3351.27,6172.3,20751077.86,3354.35,direct,,3.0799999999999272,-1.0,1.0,0.0,0.0
3354.51,3329.2,3354.35,5720.17,19125166.11,3336.31,direct,,-18.039999999999964,-1.0,-1.0,0.0,1.0
3342.79,3329.83,3336.31,3865.64,12896095.3,3339.68,direct,,3.369999999999891,-1.0,-1.0,0.0,0.0
3346.2,3326.86,3339.68,4171.56,13923670.18,3328.63,direct,,-11.049999999999727,-1.0,-1.0,0.0,0.0
3336.23,3319.03,3328.63,3899.22,12976777.2,3332.8,direct,,4.170000000000073,-1.0,-1.0,0.0,0.0
3338.56,3323.42,3332.8,3080.27,10257411.93,3323.43,direct,,-9.370000000000346,-1.0,-1.0,0.0,0.0
3327.77,3297.9,3323.43,4426.42,14680432.91,3305.4,direct,,-18.029999999999745,-1.0,-1.0,0.0,0.0
3321.51,3301.43,3305.4,4200.76,13916347.91,3316.12,direct,,10.7199999999998,-1.0,-1.0,0.0,0.0
3324.19,3309.77,3316.12,4116.01,13658982.01,3319.94,direct,,3.8200000000001637,-1.0,-1.0,1.0,0.0
